"date","fisYr","ticker","compName","totalRev","country","cmnShrTraded","totalMktVal","industry","bidLow","askHigh","holdingPeriodReturn","avgPrc","avgShOut","avgShVol","ceoName","ceoStart","ceoEnd","ceoComp1","ceoComp2","ceoSalPctChg","ceoShares","ceoGender","ceoChg"
2017-03-31,2017,"AAWW","ATLAS AIR WORLDWIDE HLDG INC",475.394,"USA",11037815,1400.5561,"4522",51.35,57.8,"-0.024626",55.0166666666667,25133,36803.3333333333,"William J. Flynn","06/22/2006","12/31/2019",6025.444,6025.444,0,146.958,"MALE",FALSE
2017-06-30,2017,"AAWW","ATLAS AIR WORLDWIDE HLDG INC",992.761,"USA",19820954,1317.6219,"4522",50.3,53.55,"0.070842",52.95,25264,66098,"William J. Flynn","06/22/2006","12/31/2019",6025.444,6025.444,0,146.958,"MALE",FALSE
2018-12-31,2018,"AAWW","ATLAS AIR WORLDWIDE HLDG INC",2677.724,"USA",19561054,1079.6421,"4522",36.85,54.52,"-0.207700",49.02,25590,65747,"William J. Flynn","06/22/2006","12/31/2019",6912.66,6912.66,9.661,121.979,"MALE",FALSE
2019-09-30,2019,"AAWW","ATLAS AIR WORLDWIDE HLDG INC",1992.14,"USA",26988699,652.6244,"4522",23.88,29.5,"-0.023985",32.2433333333333,25858.3333333333,89845.6666666667,"William J. Flynn","06/22/2006","12/31/2019",7745.314,7745.314,0,96.979,"MALE",TRUE
2019-12-31,2019,"AAWW","ATLAS AIR WORLDWIDE HLDG INC",2739.189,"USA",28745387,713.2635,"4522",24.65,28.53,"0.056727",25.1966666666667,25899.6666666667,96180,"William J. Flynn","06/22/2006","12/31/2019",7745.314,7745.314,0,96.979,"MALE",TRUE
2009-03-31,2009,"ABCB","AMERIS BANCORP",NA,"USA",1939275,63.9806,"6020",3.66,7.5,"-0.042253",5.78,13564,6940,"Andrew B. Cheney","06/27/2019",NA,311.811,311.811,NA,29.725737,"MALE",NA
2009-06-30,2009,"ABCB","AMERIS BANCORP",NA,"USA",1810220,85.8319,"6020",5.98,7.44,"0.015949",6.38,13583,6431.33333333333,"Andrew B. Cheney","06/27/2019",NA,311.811,311.811,NA,29.725737,"MALE",NA
2009-09-30,2009,"ABCB","AMERIS BANCORP",NA,"USA",1859603.3574,97.8406,"6020",5.93,7.47,"0.117052",6.69333333333333,13615.3333333333,6539.33333333333,"Andrew B. Cheney","06/27/2019",NA,311.811,311.811,NA,29.725737,"MALE",NA
2009-12-31,2009,"ABCB","AMERIS BANCORP",NA,"USA",2464893.5643,99.0085,"6020",6.62,7.16,"0.091539",6.55333333333333,13732,8568.33333333333,"Andrew B. Cheney","06/27/2019",NA,311.811,311.811,NA,29.725737,"MALE",NA
2010-03-31,2010,"ABCB","AMERIS BANCORP",NA,"USA",2313600.4073,126.7812,"6020",8.64,10.18,"-0.042162",9.29,13898.6666666667,7961.33333333333,"Andrew B. Cheney","06/27/2019",NA,422.216,422.216,56.675,51.019,"MALE",NA
2010-06-30,2010,"ABCB","AMERIS BANCORP",NA,"USA",12941713.3989,228.2368,"6020",9.6,11.55,"-0.138776",10.6866666666667,23553,43859.3333333333,"Andrew B. Cheney","06/27/2019",NA,422.216,422.216,56.675,51.019,"MALE",NA
2010-09-30,2010,"ABCB","AMERIS BANCORP",NA,"USA",4825997,220.8938,"6020",8.285,9.48,"0.194125",9.00666666666667,23625.6666666667,16746.6666666667,"Andrew B. Cheney","06/27/2019",NA,422.216,422.216,56.675,51.019,"MALE",NA
2010-12-31,2010,"ABCB","AMERIS BANCORP",NA,"USA",3527586,249.2394,"6020",9.73,11.07,"0.093361",9.81666666666667,23632.6666666667,12206.6666666667,"Andrew B. Cheney","06/27/2019",NA,422.216,422.216,56.675,51.019,"MALE",NA
2011-03-31,2011,"ABCB","AMERIS BANCORP",NA,"USA",2869604,241.4626,"6020",9.32,10.2,"0.006938",9.92666666666667,23687.3333333333,10139.6666666667,"Andrew B. Cheney","06/27/2019",NA,449.026,449.026,0,64.474,"MALE",NA
2011-06-30,2011,"ABCB","AMERIS BANCORP",NA,"USA",3698497,210.8044,"6020",8.49,9.16,"-0.048283",9.37666666666667,23766,12690.3333333333,"Andrew B. Cheney","06/27/2019",NA,449.026,449.026,0,64.474,"MALE",NA
2011-09-30,2011,"ABCB","AMERIS BANCORP",NA,"USA",4593201,206.8015,"6020",8.47,9.33,"-0.053261",9.34333333333333,23758.3333333333,15906.6666666667,"Andrew B. Cheney","06/27/2019",NA,449.026,449.026,0,64.474,"MALE",NA
2012-12-31,2012,"ABCB","AMERIS BANCORP",NA,"USA",2982845,297.262,"6020",11.37,12.5002,"0.096576",11.5166666666667,23812.6666666667,9946.33333333333,"Andrew B. Cheney","06/27/2019",NA,596.821,596.821,3.448,69.565,"MALE",NA
2013-09-30,2013,"ABCB","AMERIS BANCORP",NA,"USA",4843222,439.429,"6020",18.38,19.34,"-0.040710",18.93,23901.3333333333,16783.3333333333,"Andrew B. Cheney","06/27/2019",NA,755.332,755.332,15.972,85.541,"MALE",NA
2013-12-31,2013,"ABCB","AMERIS BANCORP",NA,"USA",6058245,529.8188,"6020",19.81,21.42,"0.031265",19.96,24303.3333333333,20681,"Andrew B. Cheney","06/27/2019",NA,755.332,755.332,15.972,85.541,"MALE",NA
2014-03-31,2014,"ABCB","AMERIS BANCORP",NA,"USA",6322936,586.2047,"6020",20.66,24,"0.107414",21.6033333333333,25141.6666666667,21066.6666666667,"Andrew B. Cheney","06/27/2019",NA,805.183,805.183,0.599,90.575,"MALE",NA
2014-06-30,2014,"ABCB","AMERIS BANCORP",NA,"USA",4981073,577.2043,"6020",21,22.29,"0.026178",21.28,25700.3333333333,16614.6666666667,"Andrew B. Cheney","06/27/2019",NA,805.183,805.183,0.599,90.575,"MALE",NA
2014-09-30,2014,"ABCB","AMERIS BANCORP",NA,"USA",5077861,587.6893,"6020",21.91,23.26,"-0.038882",22.2266666666667,26750,16935.6666666667,"Andrew B. Cheney","06/27/2019",NA,805.183,805.183,0.599,90.575,"MALE",NA
2014-12-31,2014,"ABCB","AMERIS BANCORP",NA,"USA",7147972,686.4854,"6020",24.54,26.25,"0.021471",25.1966666666667,27698.6666666667,23837,"Andrew B. Cheney","06/27/2019",NA,805.183,805.183,0.599,90.575,"MALE",NA
2015-03-31,2015,"ABCB","AMERIS BANCORP",NA,"USA",6426049,849.283,"6020",25.4,26.55,"0.010317",25.5633333333333,32183.3333333333,22325.6666666667,"Andrew B. Cheney","06/27/2019",NA,901.854,901.854,14.286,85.867,"MALE",NA
2015-06-30,2015,"ABCB","AMERIS BANCORP",NA,"USA",6780893,814.2116,"6020",25.19,26.35,"0.005955",25.1566666666667,32198,22605,"Andrew B. Cheney","06/27/2019",NA,901.854,901.854,14.286,85.867,"MALE",NA
2015-09-30,2015,"ABCB","AMERIS BANCORP",NA,"USA",11202947,925.635,"6020",26.38,28.75,"0.056106",27.6766666666667,32195.3333333333,37367.3333333333,"Andrew B. Cheney","06/27/2019",NA,901.854,901.854,14.286,85.867,"MALE",NA
2015-12-31,2015,"ABCB","AMERIS BANCORP",NA,"USA",19303454,1094.8519,"6020",32.85,34.9,"-0.004387",33.2266666666667,32201,64422.6666666667,"Andrew B. Cheney","06/27/2019",NA,901.854,901.854,14.286,85.867,"MALE",NA
2016-03-31,2016,"ABCB","AMERIS BANCORP",NA,"USA",15490568,1030.4785,"6020",27.55,29.58,"0.097814",28.5,33086.3333333333,51636.3333333333,"Andrew B. Cheney","06/27/2019",NA,1548.399,1548.399,0,102.878,"MALE",NA
2016-06-30,2016,"ABCB","AMERIS BANCORP",NA,"USA",13796170,1034.9559,"6020",27.95,31.94,"-0.065347",30.9766666666667,34836.3333333333,45989.3333333333,"Andrew B. Cheney","06/27/2019",NA,1548.399,1548.399,0,102.878,"MALE",NA
2016-09-30,2016,"ABCB","AMERIS BANCORP",NA,"USA",10690953,1219.4405,"6020",34.35,35.8,"0.006605",34.31,34870.3333333333,35650.3333333333,"Andrew B. Cheney","06/27/2019",NA,1548.399,1548.399,0,102.878,"MALE",NA
2017-03-31,2017,"ABCB","AMERIS BANCORP",NA,"USA",15068326,1711.6469,"6020",43.35,48,"-0.043478",46.5,35723,50248,"Andrew B. Cheney","06/27/2019",NA,922.077,1348.142,0,0,"MALE",NA
2017-06-30,2017,"ABCB","AMERIS BANCORP",NA,"USA",10689595,1794.1486,"6020",43.9,49.25,"0.114187",46.2166666666667,37165.3333333333,35639.3333333333,"Andrew B. Cheney","06/27/2019",NA,922.077,1348.142,0,0,"MALE",NA
2019-09-30,2019,"ABCB","AMERIS BANCORP",NA,"USA",29456564,2800.4626,"6020",33.96,40.26,"0.147769",38.4,69496,98269.3333333333,"Andrew B. Cheney","06/27/2019",NA,542.021,542.021,NA,4.212,"MALE",NA
2019-12-31,2019,"ABCB","AMERIS BANCORP",NA,"USA",22745976,2956.7002,"6020",42.54,44.57,"-0.021993",43.0133333333333,69586.3333333333,75924.6666666667,"Andrew B. Cheney","06/27/2019",NA,542.021,542.021,NA,4.212,"MALE",NA
2014-03-31,2014,"ABG","ASBURY AUTOMOTIVE GROUP INC",1355.7,"USA",20083511,1696.5236,"5500",50.78,55.42,"0.087923",51.0566666666667,30882.6666666667,66973,"David W. Hult","01/01/2018",NA,757.743,757.743,NA,11.197,"MALE",NA
2014-06-30,2014,"ABG","ASBURY AUTOMOTIVE GROUP INC",2859.1,"USA",18177712,2085.984,"5500",62.28,68.74,"0.063428",65.04,30658,60599,"David W. Hult","01/01/2018",NA,757.743,757.743,NA,11.197,"MALE",NA
2014-09-30,2014,"ABG","ASBURY AUTOMOTIVE GROUP INC",4364.7,"USA",16212929,1917.719,"5500",64.42,71.99,"-0.075488",67.21,30345,54051,"David W. Hult","01/01/2018",NA,757.743,757.743,NA,11.197,"MALE",NA
2014-12-31,2014,"ABG","ASBURY AUTOMOTIVE GROUP INC",5867.7,"USA",26599678,2165.5421,"5500",73.17,77.56,"0.002774",73.89,29769,88671.3333333333,"David W. Hult","01/01/2018",NA,757.743,757.743,NA,11.197,"MALE",NA
2015-03-31,2015,"ABG","ASBURY AUTOMOTIVE GROUP INC",1541.8,"USA",20844430,2264.6412,"5500",75.18,83.1,"0.056311",78.66,28631.6666666667,69490,"David W. Hult","01/01/2018",NA,2162.93,2162.93,499.998,32.443,"MALE",NA
2015-06-30,2015,"ABG","ASBURY AUTOMOTIVE GROUP INC",3231.4,"USA",16531154,2413.6637,"5500",85.93,92.73,"0.064615",86.59,27248,55106,"David W. Hult","01/01/2018",NA,2162.93,2162.93,499.998,32.443,"MALE",NA
2015-09-30,2015,"ABG","ASBURY AUTOMOTIVE GROUP INC",4947.8,"USA",21405782,2059.7493,"5500",78.31,84.89,"0.007199",83.34,26635,71362.3333333333,"David W. Hult","01/01/2018",NA,2162.93,2162.93,499.998,32.443,"MALE",NA
2015-12-31,2015,"ABG","ASBURY AUTOMOTIVE GROUP INC",6588.3,"USA",24147907,1673.2538,"5500",66.76,75.5,"-0.101997",73.9133333333333,25382,80518.6666666667,"David W. Hult","01/01/2018",NA,2162.93,2162.93,499.998,32.443,"MALE",NA
2016-03-31,2016,"ABG","ASBURY AUTOMOTIVE GROUP INC",1550.8,"USA",37823390,1388.3478,"5500",58.13,61.78,"0.024658",55.1066666666667,25028.6666666667,126135.333333333,"David W. Hult","01/01/2018",NA,4458.252,4458.252,6.455,43.079,"MALE",NA
2016-06-30,2016,"ABG","ASBURY AUTOMOTIVE GROUP INC",3178.2,"USA",22439118,1168.7184,"5500",51.97,57.86,"-0.059893",56.4866666666667,22152,74797,"David W. Hult","01/01/2018",NA,4458.252,4458.252,6.455,43.079,"MALE",NA
2016-09-30,2016,"ABG","ASBURY AUTOMOTIVE GROUP INC",4861.3,"USA",14722491,1233.6472,"5500",52.78,55.67,"0.036299",56.73,22164,49087,"David W. Hult","01/01/2018",NA,4458.252,4458.252,6.455,43.079,"MALE",NA
2017-03-31,2017,"ABG","ASBURY AUTOMOTIVE GROUP INC",1551.7,"USA",17153775,1271.2352,"5500",60.1,65.65,"-0.077513",63.6166666666667,21483.3333333333,57179.3333333333,"David W. Hult","01/01/2018",NA,2445.895,2445.895,0.647,51.112,"MALE",NA
2017-06-30,2017,"ABG","ASBURY AUTOMOTIVE GROUP INC",3183.5,"USA",15601069,1181.9516,"5500",52.25,57.85,"0.010724",57.9,21053,52011.6666666667,"David W. Hult","01/01/2018",NA,2445.895,2445.895,0.647,51.112,"MALE",NA
2018-12-31,2018,"ABG","ASBURY AUTOMOTIVE GROUP INC",6874.4,"USA",20115481,1289.6044,"5500",62.3,70.14,"-0.035590",66.96,19602,67317.6666666667,"David W. Hult","01/01/2018",NA,4983.417,4983.417,33.333,74.579,"MALE",NA
2019-09-30,2019,"ABG","ASBURY AUTOMOTIVE GROUP INC",5316.3,"USA",9051263,1975.4807,"5500",92.67,102.56,"0.085154",96.2366666666667,19348,30273,"David W. Hult","01/01/2018",NA,5459.308,5459.308,0,73.479,"MALE",NA
2019-12-31,2019,"ABG","ASBURY AUTOMOTIVE GROUP INC",7210.3,"USA",11509454,2155.3112,"5500",108.6,122.67,"0.008571",108.586666666667,19348,38460.3333333333,"David W. Hult","01/01/2018",NA,5459.308,5459.308,0,73.479,"MALE",NA
2015-04-30,2015,"ABM","ABM INDUSTRIES INC",2370.9,"USA",14851891,1807.7482,"7340",31.25,32.44,"0.005964",31.6666666666667,55956.3333333333,49522,"Scott B. Salmirs","03/31/2015",NA,2131.686,2131.686,NA,66.68,"MALE",NA
2015-07-31,2015,"ABM","ABM INDUSTRIES INC",3620.8,"USA",15284945,1851.1654,"7340",31.77,32.99,"0.002738",32.7566666666667,56274.6666666667,50950,"Scott B. Salmirs","03/31/2015",NA,2131.686,2131.686,NA,66.68,"MALE",NA
2016-10-31,2016,"ABM","ABM INDUSTRIES INC",5144.7,"USA",14622159,2172.8089,"7340",37.82,40.04,"-0.011461",39.07,55812,48769.6666666667,"Scott B. Salmirs","03/31/2015",NA,3837.985,3837.985,21.282,19.362,"MALE",NA
2017-01-31,2017,"ABM","ABM INDUSTRIES INC",1326.7,"USA",32325575,2247.8651,"7340",39.38,41.44,"-0.006856",41.7433333333333,55622.6666666667,107767,"Scott B. Salmirs","03/31/2015",NA,4686.371,4785.252,11.345,48.689,"MALE",NA
2017-07-31,2017,"ABM","ABM INDUSTRIES INC",3955.6,"USA",17988951,2489.5283,"7340",40.54,44.79,"0.078757",43.06,55742,59985,"Scott B. Salmirs","03/31/2015",NA,4686.371,4785.252,11.345,48.689,"MALE",NA
2017-10-31,2017,"ABM","ABM INDUSTRIES INC",5453.6,"USA",17463631,2749.1609,"7340",41.97,43.33,"0.010309",42.7033333333333,62017.3333333333,58472.3333333333,"Scott B. Salmirs","03/31/2015",NA,4686.371,4785.252,11.345,48.689,"MALE",NA
2018-01-31,2018,"ABM","ABM INDUSTRIES INC",1588.3,"USA",29575273,2498.0386,"7340",37.72,39.77,"0.012858",39.5166666666667,65388,98808.3333333333,"Scott B. Salmirs","03/31/2015",NA,6022.643,6115.544,10.377,43.325,"MALE",NA
2018-04-30,2018,"ABM","ABM INDUSTRIES INC",3169.2,"USA",41859625,2046.1749,"7340",31.13,33.54,"-0.064964",33.2566666666667,65653.6666666667,139586.666666667,"Scott B. Salmirs","03/31/2015",NA,6022.643,6115.544,10.377,43.325,"MALE",NA
2018-07-31,2018,"ABM","ABM INDUSTRIES INC",4793.5,"USA",55507189,2053.9896,"7340",29.34,31.38,"0.075223",29.6133333333333,65728,185123.666666667,"Scott B. Salmirs","03/31/2015",NA,6022.643,6115.544,10.377,43.325,"MALE",NA
2018-10-31,2018,"ABM","ABM INDUSTRIES INC",6442.2,"USA",38689703,2029.623,"7340",29.74,32.65,"-0.041085",31.5733333333333,65815.3333333333,129492,"Scott B. Salmirs","03/31/2015",NA,6022.643,6115.544,10.377,43.325,"MALE",NA
2019-01-31,2019,"ABM","ABM INDUSTRIES INC",1607.9,"USA",42636269,2263.7199,"7340",30.95,35.98,"0.070383",32.66,65970,142935.333333333,"Scott B. Salmirs","03/31/2015",NA,6455.654,6790.226,1.538,61.625,"MALE",NA
2019-04-30,2019,"ABM","ABM INDUSTRIES INC",3202.6,"USA",27111275,2518.5881,"7340",36.49,37.97,"0.049519",36.66,66229.3333333333,90964,"Scott B. Salmirs","03/31/2015",NA,6455.654,6790.226,1.538,61.625,"MALE",NA
2019-07-31,2019,"ABM","ABM INDUSTRIES INC",4850.6,"USA",21458616,2794.4393,"7340",39.88,42.25,"0.056750",39.4466666666667,66318.3333333333,72048.3333333333,"Scott B. Salmirs","03/31/2015",NA,6455.654,6790.226,1.538,61.625,"MALE",NA
2019-10-31,2019,"ABM","ABM INDUSTRIES INC",6498.6,"USA",21497884,2427.1787,"7340",34.05,37.94,"0.008811",36.68,66396.6666666667,72126.3333333333,"Scott B. Salmirs","03/31/2015",NA,6455.654,6790.226,1.538,61.625,"MALE",NA
2008-06-30,2008,"ACIW","ACI WORLDWIDE INC",199.882,"USA",21872180,605.2191,"7370",16.3,18.43,"0.010339",19.0333333333333,34370.6666666667,73651,"Philip George Heasley","03/08/2005","12/31/2019",1986.744,923.758,8.197,897.391,"MALE",FALSE
2008-09-30,2008,"ACIW","ACI WORLDWIDE INC",308.442,"USA",22921554,610.975,"7370",16.51,20.13,"-0.033113",18.4,34569,77400.6666666667,"Philip George Heasley","03/08/2005","12/31/2019",1986.744,923.758,8.197,897.391,"MALE",FALSE
2008-12-31,2008,"ACIW","ACI WORLDWIDE INC",417.653,"USA",21952866,555.1167,"7370",13.68,15.9,"0.012739",15.1,34898.3333333333,73865.6666666667,"Philip George Heasley","03/08/2005","12/31/2019",1986.744,923.758,8.197,897.391,"MALE",FALSE
2009-03-31,2009,"ACIW","ACI WORLDWIDE INC",88.213,"USA",21756381,656.4,"7370",17.35,19.14,"0.049832",17.8666666666667,34950.6666666667,74475.3333333333,"Philip George Heasley","03/08/2005","12/31/2019",2374.286,1979.826,4.545,952.579,"MALE",FALSE
2009-06-30,2009,"ACIW","ACI WORLDWIDE INC",175.383,"USA",18943943,474.5562,"7370",13.28,15.79,"-0.063716",15.38,34685,65446,"Philip George Heasley","03/08/2005","12/31/2019",2374.286,1979.826,4.545,952.579,"MALE",FALSE
2009-09-30,2009,"ACIW","ACI WORLDWIDE INC",279.844,"USA",11235856,514.1325,"7370",13.64,15.98,"0.115782",14.5866666666667,34007,39362.6666666667,"Philip George Heasley","03/08/2005","12/31/2019",2374.286,1979.826,4.545,952.579,"MALE",FALSE
2009-12-31,2009,"ACIW","ACI WORLDWIDE INC",405.755,"USA",9282949,583.7346,"7370",16.15,17.81,"0.040655",16.5733333333333,34009.6666666667,32558.6666666667,"Philip George Heasley","03/08/2005","12/31/2019",2374.286,1979.826,4.545,952.579,"MALE",FALSE
2010-03-31,2010,"ACIW","ACI WORLDWIDE INC",87.743,"USA",8126134,700.4309,"7370",18.28,21.59,"0.129934",18.2866666666667,34073.6666666667,28521.6666666667,"Philip George Heasley","03/08/2005","12/31/2019",2969.351,2384.297,0,1021.496,"MALE",FALSE
2010-06-30,2010,"ACIW","ACI WORLDWIDE INC",180.166,"USA",11410896,649.2856,"7370",17.79,20.43,"0.018838",19.1233333333333,33835,40405.6666666667,"Philip George Heasley","03/08/2005","12/31/2019",2969.351,2384.297,0,1021.496,"MALE",FALSE
2010-09-30,2010,"ACIW","ACI WORLDWIDE INC",277.183,"USA",10536202,743.5047,"7370",19.59,22.39,"0.179042",20.26,33307,36750.3333333333,"Philip George Heasley","03/08/2005","12/31/2019",2969.351,2384.297,0,1021.496,"MALE",FALSE
2010-12-31,2010,"ACIW","ACI WORLDWIDE INC",418.424,"USA",8009153,894.0455,"7370",26.63,28.15,"0.057458",25.55,33226.3333333333,27943,"Philip George Heasley","03/08/2005","12/31/2019",2969.351,2384.297,0,1021.496,"MALE",FALSE
2011-03-31,2011,"ACIW","ACI WORLDWIDE INC",104.543,"USA",10297188,1096.2416,"7370",29.96,32.9,"0.047589",30.2,33322.6666666667,36127.3333333333,"Philip George Heasley","03/08/2005","12/31/2019",3378.608,3075.257,0,1044.912,"MALE",FALSE
2011-06-30,2011,"ACIW","ACI WORLDWIDE INC",217.909,"USA",10218745,1130.2481,"7370",28.95,33.77,"0.043250",33.06,33434.3333333333,35629.6666666667,"Philip George Heasley","03/08/2005","12/31/2019",3378.608,3075.257,0,1044.912,"MALE",FALSE
2011-09-30,2011,"ACIW","ACI WORLDWIDE INC",330.058,"USA",17797232,922.7002,"7370",26.34,30.23,"-0.079238",31.2033333333333,33480.6666666667,62896.6666666667,"Philip George Heasley","03/08/2005","12/31/2019",3378.608,3075.257,0,1044.912,"MALE",FALSE
2012-12-31,2012,"ACIW","ACI WORLDWIDE INC",666.579,"USA",15242729,1723.4831,"7370",42.52,43.89,"0.013454",41.9666666666667,39402.3333333333,49877.6666666667,"Philip George Heasley","03/08/2005","12/31/2019",4247.604,4647.149,4.348,1116.133,"MALE",FALSE
2013-09-30,2013,"ACIW","ACI WORLDWIDE INC",581.766,"USA",19601551,2078.1745,"7370",48.99,54.09,"0.110746",50.0266666666667,39184.6666666667,68304.3333333333,"Philip George Heasley","03/08/2005","12/31/2019",6285.316,24328.181,8.333,852.235,"MALE",FALSE
2013-12-31,2013,"ACIW","ACI WORLDWIDE INC",864.928,"USA",18554998,2525.575,"7370",61.54,65,"0.007283",61.55,38614.6666666667,63378.6666666667,"Philip George Heasley","03/08/2005","12/31/2019",6285.316,24328.181,8.333,852.235,"MALE",FALSE
2014-03-31,2014,"ACIW","ACI WORLDWIDE INC",221.473,"USA",19522810,2244.8399,"7370",58.45,62.91,"-0.013993",59.9433333333333,38409.6666666667,65033.3333333333,"Philip George Heasley","03/08/2005","12/31/2019",704.744,15153.581,7.692,1972.402,"MALE",FALSE
2014-06-30,2014,"ACIW","ACI WORLDWIDE INC",476.281,"USA",14782575,2123.1032,"7370",53.38,56.65,"0.027987",55.7633333333333,37959.3333333333,49401.3333333333,"Philip George Heasley","03/08/2005","12/31/2019",704.744,15153.581,7.692,1972.402,"MALE",FALSE
2014-09-30,2014,"ACIW","ACI WORLDWIDE INC",725.925,"USA",35679580,2156.2369,"7370",18.19,19.99,"-0.036466",18.99,114366,110412.333333333,"Philip George Heasley","03/08/2005","12/31/2019",704.744,15153.581,7.692,1972.402,"MALE",FALSE
2014-12-31,2014,"ACIW","ACI WORLDWIDE INC",1016.149,"USA",46059974,2332.3983,"7370",18.85,20.77,"0.037018",19.62,115170,153429,"Philip George Heasley","03/08/2005","12/31/2019",704.744,15153.581,7.692,1972.402,"MALE",FALSE
2015-03-31,2015,"ACIW","ACI WORLDWIDE INC",232.817,"USA",35715008,2527.9819,"7370",19.98,21.9,"0.091184",19.9933333333333,116071.333333333,119171.666666667,"Philip George Heasley","03/08/2005","12/31/2019",7773.431,6279.255,0,2319.509,"MALE",FALSE
2015-06-30,2015,"ACIW","ACI WORLDWIDE INC",498.639,"USA",35475208,2894.3214,"7370",23.83,25.59,"0.031919",23.8033333333333,117099,118265,"Philip George Heasley","03/08/2005","12/31/2019",7773.431,6279.255,0,2319.509,"MALE",FALSE
2015-09-30,2015,"ACIW","ACI WORLDWIDE INC",737.34,"USA",39144743,2497.6301,"7370",20.79,22.05,"-0.009845",22.04,117951,130511.333333333,"Philip George Heasley","03/08/2005","12/31/2019",7773.431,6279.255,0,2319.509,"MALE",FALSE
2015-12-31,2015,"ACIW","ACI WORLDWIDE INC",1045.977,"USA",28086859,2547.3276,"7370",21.4,23.58,"-0.090136",22.9566666666667,118517.333333333,93758.3333333333,"Philip George Heasley","03/08/2005","12/31/2019",7773.431,6279.255,0,2319.509,"MALE",FALSE
2016-03-31,2016,"ACIW","ACI WORLDWIDE INC",226.066,"USA",44919386,2426.2346,"7370",19.09,20.79,"0.114148",19.1166666666667,118478.333333333,150364.666666667,"Philip George Heasley","03/08/2005","12/31/2019",8377.995,10386.457,2.857,2027.48,"MALE",FALSE
2016-06-30,2016,"ACIW","ACI WORLDWIDE INC",445.996,"USA",26014426,2287.5475,"7370",18.54,21.78,"-0.055663",20.0533333333333,117065.333333333,86722,"Philip George Heasley","03/08/2005","12/31/2019",8377.995,10386.457,2.857,2027.48,"MALE",FALSE
2016-09-30,2016,"ACIW","ACI WORLDWIDE INC",662.971,"USA",25375688,2272.8283,"7370",17.97,19.54,"0.014660",19.43,117207,84790,"Philip George Heasley","03/08/2005","12/31/2019",8377.995,10386.457,2.857,2027.48,"MALE",FALSE
2017-03-31,2017,"ACIW","ACI WORLDWIDE INC",231.462,"USA",31434572,2524.8542,"7370",19.71,22.81,"0.092999",20.12,117559,104853,"Philip George Heasley","03/08/2005","12/31/2019",4522.698,11021.244,0,2273.559,"MALE",FALSE
2017-06-30,2017,"ACIW","ACI WORLDWIDE INC",472.061,"USA",30602740,2643.3734,"7370",22.29,23.51,"-0.021435",22.24,118080.666666667,102097,"Philip George Heasley","03/08/2005","12/31/2019",4522.698,11021.244,0,2273.559,"MALE",FALSE
2018-12-31,2018,"ACIW","ACI WORLDWIDE INC",1009.78,"USA",44705787,3213.1234,"7370",25.32,29.44,"-0.041897",27.2133333333333,116028.333333333,149314.333333333,"Philip George Heasley","03/08/2005","12/31/2019",5156.789,6770.809,0,2204.061,"MALE",FALSE
2019-09-30,2019,"ACIW","ACI WORLDWIDE INC",858.374,"USA",49415396,3620.105,"7370",28.76,32.9,"0.051880",31.555,116321.666666667,164346.666666667,"Philip George Heasley","03/08/2005","12/31/2019",7675.624,10675.343,0,2399.254,"MALE",TRUE
2019-12-31,2019,"ACIW","ACI WORLDWIDE INC",1258.294,"USA",35717812,4394.1296,"7370",36.05,37.885,"0.010267",35.5916666666667,115717,119125.333333333,"Philip George Heasley","03/08/2005","12/31/2019",7675.624,10675.343,0,2399.254,"MALE",TRUE
2008-06-30,2008,"ACLS","AXCELIS TECHNOLOGIES INC",161.783,"USA",47072351,499.9316,"3559",4.88,5.95,"-0.145359",5.33,102639.666666667,157433.333333333,"Mary G. Puma","01/01/2002",NA,578.97,506.9,0,1499.581,"FEMALE",NA
2008-09-30,2008,"ACLS","AXCELIS TECHNOLOGIES INC",208.237,"USA",52191548,174.1565,"3559",1.43,4.64,"-0.640592",3.81666666666667,103041,174558.333333333,"Mary G. Puma","01/01/2002",NA,578.97,506.9,0,1499.581,"FEMALE",NA
2008-12-31,2008,"ACLS","AXCELIS TECHNOLOGIES INC",250.214,"USA",46778137,52.6728,"3559",0.41,0.69,"-0.135593",0.513333333333333,103127.333333333,155808,"Mary G. Puma","01/01/2002",NA,578.97,506.9,0,1499.581,"FEMALE",NA
2009-03-31,2009,"ACLS","AXCELIS TECHNOLOGIES INC",25.728,"USA",51687554,39.2464,"3559",0.18,0.41,"0.194969",0.327666666666667,103282.666666667,172809,"Mary G. Puma","01/01/2002",NA,566.592,400,-20,1478.144,"FEMALE",NA
2009-06-30,2009,"ACLS","AXCELIS TECHNOLOGIES INC",59.278,"USA",96438014,47.7848,"3559",0.4,0.58,"0.069767",0.453333333333333,103474.666666667,322871,"Mary G. Puma","01/01/2002",NA,566.592,400,-20,1478.144,"FEMALE",NA
